"시도별(1)","장애유형별(1)","시점","장애정도별(1)","항목",데이터
"서울특별시","지체","2019","심하지않은장애","소계",142908
"서울특별시","지체","2019","심하지않은장애","남자",77860
"서울특별시","지체","2019","심하지않은장애","여자",65048
"서울특별시","지체","2020","총계","소계",172606
"서울특별시","지체","2020","총계","남자",97303
"서울특별시","지체","2020","총계","여자",75303
"서울특별시","지체","2020","심한장애","소계",32997
"서울특별시","지체","2020","심한장애","남자",21158
"서울특별시","지체","2020","심한장애","여자",11839
"서울특별시","지체","2020","심하지않은장애","소계",139609
"서울특별시","지체","2020","심하지않은장애","남자",76145
"서울특별시","지체","2020","심하지않은장애","여자",63464
"서울특별시","지체","2021","총계","소계",167986
"서울특별시","지체","2021","총계","남자",94721
"서울특별시","지체","2021","총계","여자",73265
"서울특별시","지체","2021","심한장애","소계",32092
"서울특별시","지체","2021","심한장애","남자",20524
"서울특별시","지체","2021","심한장애","여자",11568
"서울특별시","지체","2021","심하지않은장애","소계",135894
"서울특별시","지체","2021","심하지않은장애","남자",74197
"서울특별시","지체","2021","심하지않은장애","여자",61697
"서울특별시","지체","2022","총계","소계",164464
"서울특별시","지체","2022","총계","남자",92655
"서울특별시","지체","2022","총계","여자",71809
"서울특별시","지체","2022","심한장애","소계",31418
"서울특별시","지체","2022","심한장애","남자",20033
"서울특별시","지체","2022","심한장애","여자",11385
"서울특별시","지체","2022","심하지않은장애","소계",133046
"서울특별시","지체","2022","심하지않은장애","남자",72622
"서울특별시","지체","2022","심하지않은장애","여자",60424
"서울특별시","시각","2019","총계","소계",41832
"서울특별시","시각","2019","총계","남자",25199
"서울특별시","시각","2019","총계","여자",16633
"서울특별시","시각","2019","심한장애","소계",9137
"서울특별시","시각","2019","심한장애","남자",4961
"서울특별시","시각","2019","심한장애","여자",4176
"서울특별시","시각","2019","심하지않은장애","소계",32695
"서울특별시","시각","2019","심하지않은장애","남자",20238
"서울특별시","시각","2019","심하지않은장애","여자",12457
"서울특별시","시각","2020","총계","소계",41624
"서울특별시","시각","2020","총계","남자",25004
"서울특별시","시각","2020","총계","여자",16620
"서울특별시","시각","2020","심한장애","소계",8989
"서울특별시","시각","2020","심한장애","남자",4861
"서울특별시","시각","2020","심한장애","여자",4128
"서울특별시","시각","2020","심하지않은장애","소계",32635
"서울특별시","시각","2020","심하지않은장애","남자",20143
"서울특별시","시각","2020","심하지않은장애","여자",12492
"서울특별시","시각","2021","총계","소계",41220
"서울특별시","시각","2021","총계","남자",24740
"서울특별시","시각","2021","총계","여자",16480
"서울특별시","시각","2021","심한장애","소계",8896
"서울특별시","시각","2021","심한장애","남자",4838
"서울특별시","시각","2021","심한장애","여자",4058
"서울특별시","시각","2021","심하지않은장애","소계",32324
"서울특별시","시각","2021","심하지않은장애","남자",19902
"서울특별시","시각","2021","심하지않은장애","여자",12422
"서울특별시","시각","2022","총계","소계",40991
"서울특별시","시각","2022","총계","남자",24622
"서울특별시","시각","2022","총계","여자",16369
"서울특별시","시각","2022","심한장애","소계",8861
"서울특별시","시각","2022","심한장애","남자",4819
"서울특별시","시각","2022","심한장애","여자",4042
"서울특별시","시각","2022","심하지않은장애","소계",32130
"서울특별시","시각","2022","심하지않은장애","남자",19803
"서울특별시","시각","2022","심하지않은장애","여자",12327
"서울특별시","청각","2019","총계","소계",54940
"서울특별시","청각","2019","총계","남자",30291
"서울특별시","청각","2019","총계","여자",24649
"서울특별시","청각","2019","심한장애","소계",13623
"서울특별시","청각","2019","심한장애","남자",7361
"서울특별시","청각","2019","심한장애","여자",6262
"서울특별시","청각","2019","심하지않은장애","소계",41317
"서울특별시","청각","2019","심하지않은장애","남자",22930
"서울특별시","청각","2019","심하지않은장애","여자",18387
"서울특별시","청각","2020","총계","소계",57430
"서울특별시","청각","2020","총계","남자",31621
"서울특별시","청각","2020","총계","여자",25809
"서울특별시","청각","2020","심한장애","소계",13300
"서울특별시","청각","2020","심한장애","남자",7210
"서울특별시","청각","2020","심한장애","여자",6090
"서울특별시","청각","2020","심하지않은장애","소계",44130
"서울특별시","청각","2020","심하지않은장애","남자",24411
"서울특별시","청각","2020","심하지않은장애","여자",19719
"서울특별시","청각","2021","총계","소계",59714
"서울특별시","청각","2021","총계","남자",32918
"서울특별시","청각","2021","총계","여자",26796
"서울특별시","청각","2021","심한장애","소계",12977
"서울특별시","청각","2021","심한장애","남자",7030
"서울특별시","청각","2021","심한장애","여자",5947
"서울특별시","청각","2021","심하지않은장애","소계",46737
"서울특별시","청각","2021","심하지않은장애","남자",25888
"서울특별시","청각","2021","심하지않은장애","여자",20849
"서울특별시","청각","2022","총계","소계",61995
"서울특별시","청각","2022","총계","남자",34150
"서울특별시","청각","2022","총계","여자",27845
"서울특별시","청각","2022","심한장애","소계",12706
"서울특별시","청각","2022","심한장애","남자",6861
"서울특별시","청각","2022","심한장애","여자",5845
"서울특별시","청각","2022","심하지않은장애","소계",49289
"서울특별시","청각","2022","심하지않은장애","남자",27289
"서울특별시","청각","2022","심하지않은장애","여자",22000
"서울특별시","언어","2019","총계","소계",3327
"서울특별시","언어","2019","총계","남자",2399
"서울특별시","언어","2019","총계","여자",928
"서울특별시","언어","2019","심한장애","소계",1664
"서울특별시","언어","2019","심한장애","남자",1216
"서울특별시","언어","2019","심한장애","여자",448
"서울특별시","언어","2019","심하지않은장애","소계",1663
"서울특별시","언어","2019","심하지않은장애","남자",1183
"서울특별시","언어","2019","심하지않은장애","여자",480
"서울특별시","언어","2020","총계","소계",3414
"서울특별시","언어","2020","총계","남자",2442
"서울특별시","언어","2020","총계","여자",972
"서울특별시","언어","2020","심한장애","소계",1717
"서울특별시","언어","2020","심한장애","남자",1249
"서울특별시","언어","2020","심한장애","여자",468
"서울특별시","언어","2020","심하지않은장애","소계",1697
"서울특별시","언어","2020","심하지않은장애","남자",1193
"서울특별시","언어","2020","심하지않은장애","여자",504
"서울특별시","언어","2021","총계","소계",3416
"서울특별시","언어","2021","총계","남자",2434
"서울특별시","언어","2021","총계","여자",982
"서울특별시","언어","2021","심한장애","소계",1718
"서울특별시","언어","2021","심한장애","남자",1228
"서울특별시","언어","2021","심한장애","여자",490
"서울특별시","언어","2021","심하지않은장애","소계",1698
"서울특별시","언어","2021","심하지않은장애","남자",1206
"서울특별시","언어","2021","심하지않은장애","여자",492
"서울특별시","언어","2022","총계","소계",3421
"서울특별시","언어","2022","총계","남자",2435
"서울특별시","언어","2022","총계","여자",986
"서울특별시","언어","2022","심한장애","소계",1733
"서울특별시","언어","2022","심한장애","남자",1238
"서울특별시","언어","2022","심한장애","여자",495
"서울특별시","언어","2022","심하지않은장애","소계",1688
"서울특별시","언어","2022","심하지않은장애","남자",1197
"서울특별시","언어","2022","심하지않은장애","여자",491
"서울특별시","지적","2019","총계","소계",26778
"서울특별시","지적","2019","총계","남자",16420
"서울특별시","지적","2019","총계","여자",10358
"서울특별시","지적","2019","심한장애","소계",26778
"서울특별시","지적","2019","심한장애","남자",16420
"서울특별시","지적","2019","심한장애","여자",10358
"서울특별시","지적","2019","심하지않은장애","소계",0
"서울특별시","지적","2019","심하지않은장애","남자",0
"서울특별시","지적","2019","심하지않은장애","여자",0
"서울특별시","지적","2020","총계","소계",27084
